trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1497,False,"{'a': 0.1, 'e': 0.22363299200356979}",25,0,-60.93859927047857,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1498,False,"{'a': 0.1, 'e': 0.22340935901156622}",20,9,20.103025641399867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.1, 'e': 0.22318594965255467}",20,9,-26.74009572681456,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1500,False,"{'a': 0.1, 'e': 0.2229627637029021}",25,0,2.0695304368352714,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1501,False,"{'a': 0.1, 'e': 0.2227398009391992}",25,0,11.696002942090297,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1502,False,"{'a': 0.1, 'e': 0.22251706113826}",20,12,13.120710954670976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.1, 'e': 0.22229454407712174}",20,8,0.8790402785045486,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1504,False,"{'a': 0.1, 'e': 0.22207224953304464}",25,0,13.7065550649425,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1505,False,"{'a': 0.1, 'e': 0.22185017728351158}",20,6,-1.2448572400275708,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1506,False,"{'a': 0.1, 'e': 0.22162832710622807}",20,8,5.464626829773524,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1507,False,"{'a': 0.1, 'e': 0.22140669877912184}",35,3,-68.3522160136413,"{0: 25, 1: 1, 2: 3, 3: 2, 4: 1}",1
1508,False,"{'a': 0.1, 'e': 0.2211852920803427}",20,6,-26.52246181417897,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1509,False,"{'a': 0.1, 'e': 0.22096410678826237}",20,8,8.510133131758503,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1510,False,"{'a': 0.1, 'e': 0.2207431426814741}",25,11,7.686736951336299,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.1, 'e': 0.22052239953879263}",30,17,-25.867553332894992,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1512,False,"{'a': 0.1, 'e': 0.22030187713925384}",25,14,-43.23361199419729,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1513,False,"{'a': 0.1, 'e': 0.22008157526211458}",25,7,-24.525617220464092,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
1514,False,"{'a': 0.1, 'e': 0.21986149368685248}",25,8,-0.9076515778131216,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
1515,False,"{'a': 0.1, 'e': 0.21964163219316563}",20,4,-11.189075726809241,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1516,False,"{'a': 0.1, 'e': 0.21942199056097245}",20,8,22.798194312865782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.1, 'e': 0.21920256857041148}",30,3,-7.162414327495917,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1518,False,"{'a': 0.1, 'e': 0.21898336600184107}",20,0,-36.88616819736327,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1519,False,"{'a': 0.1, 'e': 0.21876438263583922}",20,11,-35.46309559265828,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1520,False,"{'a': 0.1, 'e': 0.2185456182532034}",20,12,4.153865120126315,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1521,False,"{'a': 0.1, 'e': 0.2183270726349502}",20,10,5.860139478336689,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1522,False,"{'a': 0.1, 'e': 0.21810874556231524}",20,13,12.742501477464016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.1, 'e': 0.21789063681675291}",30,19,22.16550197275808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.1, 'e': 0.21767274617993618}",30,17,9.050256591159691,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1525,False,"{'a': 0.1, 'e': 0.21745507343375622}",20,14,11.231531548625052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.1, 'e': 0.2172376183603225}",30,4,28.236143970405422,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.1, 'e': 0.21702038074196214}",25,4,29.15890983279263,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.1, 'e': 0.2168033603612202}",20,8,15.22751802343761,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.1, 'e': 0.21658655700085896}",30,15,27.929689787784106,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.1, 'e': 0.2163699704438581}",20,10,14.298435539935033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.1, 'e': 0.21615360047341425}",25,16,-18.52638200963087,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1532,False,"{'a': 0.1, 'e': 0.21593744687294084}",30,18,23.65717453195813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.1, 'e': 0.2157215094260679}",20,11,-1.8456564390094143,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1534,False,"{'a': 0.1, 'e': 0.21550578791664182}",20,0,35.59964965894306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.1, 'e': 0.2152902821287252}",20,11,8.279939076952147,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.1, 'e': 0.21507499184659645}",20,14,1.0842347408766535,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1537,False,"{'a': 0.1, 'e': 0.21485991685474987}",25,0,-30.956352111391514,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1538,False,"{'a': 0.1, 'e': 0.21464505693789512}",20,14,-2.1143580752010775,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.1, 'e': 0.2144304118809572}",25,11,-53.797467145995086,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1540,False,"{'a': 0.1, 'e': 0.21421598146907628}",25,5,34.93429965441889,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.1, 'e': 0.2140017654876072}",30,20,-36.00110403942226,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1542,False,"{'a': 0.1, 'e': 0.21378776372211958}",30,5,27.94594941847767,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1543,False,"{'a': 0.1, 'e': 0.21357397595839747}",25,7,15.174079613405327,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.1, 'e': 0.21336040198243905}",35,14,-5.092979133007079,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1545,False,"{'a': 0.1, 'e': 0.21314704158045664}",20,11,19.678988422669264,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.1, 'e': 0.21293389453887618}",20,8,-4.4851489489101715,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1547,False,"{'a': 0.1, 'e': 0.2127209606443373}",20,13,5.092610373970399,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.1, 'e': 0.21250823968369295}",20,7,10.53851146123661,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1549,False,"{'a': 0.1, 'e': 0.21229573144400926}",20,14,8.188822331180683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.1, 'e': 0.21208343571256524}",20,3,17.115145227266687,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1551,False,"{'a': 0.1, 'e': 0.2118713522768527}",30,15,2.730576385978715,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1552,False,"{'a': 0.1, 'e': 0.21165948092457584}",20,13,13.11565681347028,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.1, 'e': 0.21144782144365126}",35,0,37.2917778161122,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
1554,False,"{'a': 0.1, 'e': 0.2112363736222076}",25,1,14.41756226747216,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1555,False,"{'a': 0.1, 'e': 0.2110251372485854}",25,15,-2.5720641525051664,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1556,False,"{'a': 0.1, 'e': 0.2108141121113368}",20,0,8.125641424674036,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1557,False,"{'a': 0.1, 'e': 0.21060329799922548}",30,22,13.981348230627999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.1, 'e': 0.21039269470122623}",25,15,-22.916010525761966,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1559,False,"{'a': 0.1, 'e': 0.21018230200652502}",30,8,26.559926740031194,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1560,False,"{'a': 0.1, 'e': 0.20997211970451848}",30,0,35.19089432993335,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1561,False,"{'a': 0.1, 'e': 0.20976214758481398}",20,0,-11.141320543331663,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1562,False,"{'a': 0.1, 'e': 0.20955238543722918}",20,13,-2.7638723289360234,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1563,False,"{'a': 0.1, 'e': 0.20934283305179194}",25,19,11.245199661930311,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.1, 'e': 0.20913349021874014}",25,11,8.072984881441727,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1565,False,"{'a': 0.1, 'e': 0.20892435672852142}",25,19,11.851524236304856,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.1, 'e': 0.20871543237179288}",30,14,-4.41912684864171,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
1567,False,"{'a': 0.1, 'e': 0.20850671693942108}",30,19,7.099765752799524,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1568,False,"{'a': 0.1, 'e': 0.20829821022248166}",20,0,8.976281077691386,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1569,False,"{'a': 0.1, 'e': 0.20808991201225918}",20,1,24.49111490926752,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.1, 'e': 0.20788182210024692}",20,12,-23.67328813338978,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1571,False,"{'a': 0.1, 'e': 0.20767394027814667}",20,4,28.847387579527926,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.1, 'e': 0.20746626633786852}",25,11,16.467039736288633,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.1, 'e': 0.20725880007153066}",25,0,31.1045622504005,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1574,False,"{'a': 0.1, 'e': 0.20705154127145914}",20,9,10.207007728658626,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1575,False,"{'a': 0.1, 'e': 0.20684448973018768}",30,16,15.842855342360064,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1576,False,"{'a': 0.1, 'e': 0.2066376452404575}",25,13,8.173344422864568,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1577,False,"{'a': 0.1, 'e': 0.20643100759521701}",20,6,-29.199235146360586,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1578,False,"{'a': 0.1, 'e': 0.2062245765876218}",20,8,13.295426069368311,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.1, 'e': 0.2060183520110342}",20,11,11.97914498460313,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.1, 'e': 0.20581233365902316}",20,11,-27.11038611216403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1581,False,"{'a': 0.1, 'e': 0.20560652132536414}",25,2,4.850580059468052,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
1582,False,"{'a': 0.1, 'e': 0.20540091480403877}",25,1,25.906057649581513,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1583,False,"{'a': 0.1, 'e': 0.20519551388923474}",25,20,10.235676354939915,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.1, 'e': 0.20499031837534548}",20,3,14.82276920157393,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1585,False,"{'a': 0.1, 'e': 0.20478532805697014}",25,7,15.676501048752005,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1586,False,"{'a': 0.1, 'e': 0.20458054272891318}",20,0,21.173896089149768,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1587,False,"{'a': 0.1, 'e': 0.20437596218618426}",30,0,14.082961346481612,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
1588,False,"{'a': 0.1, 'e': 0.20417158622399809}",25,14,21.26329483622281,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.1, 'e': 0.20396741463777407}",20,5,24.480781091699242,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.1, 'e': 0.2037634472231363}",20,10,5.859820364342451,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1591,False,"{'a': 0.1, 'e': 0.20355968377591316}",30,0,24.328238288008823,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1592,False,"{'a': 0.1, 'e': 0.20335612409213724}",20,10,5.669094186550716,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.1, 'e': 0.20315276796804513}",25,5,-33.018846007322814,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1594,False,"{'a': 0.1, 'e': 0.20294961520007707}",25,0,25.548090244999663,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1595,False,"{'a': 0.1, 'e': 0.202746665584877}",20,2,18.567696002948992,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1596,False,"{'a': 0.1, 'e': 0.20254391891929213}",30,21,11.289306781205195,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.1, 'e': 0.20234137500037283}",25,7,-11.1171831137985,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1598,False,"{'a': 0.1, 'e': 0.20213903362537244}",20,13,12.160094286446242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.1, 'e': 0.20193689459174707}",25,9,-33.74628101409829,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 1}",1
1600,False,"{'a': 0.1, 'e': 0.20173495769715533}",25,0,16.318853654336863,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1601,False,"{'a': 0.1, 'e': 0.20153322273945817}",25,10,26.471690158685927,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.1, 'e': 0.20133168951671873}",30,20,18.689094502244632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.1, 'e': 0.201130357827202}",25,2,-73.16422796389583,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 1}",1
1604,False,"{'a': 0.1, 'e': 0.2009292274693748}",20,0,17.06962550513593,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1605,False,"{'a': 0.1, 'e': 0.2007282982419054}",20,0,-23.660239585220495,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1606,False,"{'a': 0.1, 'e': 0.20052756994366353}",20,6,4.689373491620943,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1607,False,"{'a': 0.1, 'e': 0.20032704237371984}",20,13,-29.07789755797752,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1608,False,"{'a': 0.1, 'e': 0.20012671533134613}",25,3,4.298186400157831,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1609,False,"{'a': 0.1, 'e': 0.19992658861601478}",25,10,24.141795065491475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.1, 'e': 0.19972666202739878}",25,13,23.554062457104514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.1, 'e': 0.19952693536537136}",25,11,-10.850585719537426,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1612,False,"{'a': 0.1, 'e': 0.19932740843000601}",35,24,8.152314515041041,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1613,False,"{'a': 0.1, 'e': 0.199128081021576}",25,8,25.804436297411243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.1, 'e': 0.19892895294055443}",20,6,14.196954647870713,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1615,False,"{'a': 0.1, 'e': 0.19873002398761386}",25,10,28.1836244772284,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.1, 'e': 0.19853129396362626}",20,9,14.406512786635279,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.1, 'e': 0.19833276266966263}",20,0,30.594295170729715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.1, 'e': 0.19813442990699295}",30,13,9.007493330178367,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1619,False,"{'a': 0.1, 'e': 0.19793629547708597}",25,1,-16.836855255907324,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1620,False,"{'a': 0.1, 'e': 0.19773835918160887}",30,19,19.1325032723972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.1, 'e': 0.19754062082242727}",20,1,21.57237123198858,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.1, 'e': 0.19734308020160485}",30,20,6.045311492962382,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1623,False,"{'a': 0.1, 'e': 0.19714573712140324}",20,11,1.9309620793385103,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1624,False,"{'a': 0.1, 'e': 0.19694859138428183}",25,10,16.125742029909244,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1625,False,"{'a': 0.1, 'e': 0.19675164279289756}",35,25,18.758741433676523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.1, 'e': 0.19655489115010466}",20,8,8.375646324879348,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1627,False,"{'a': 0.1, 'e': 0.19635833625895455}",25,15,-3.7835820490512826,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1628,False,"{'a': 0.1, 'e': 0.1961619779226956}",30,11,6.788381290039532,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.1, 'e': 0.19596581594477291}",20,7,-10.349371069433422,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1630,False,"{'a': 0.1, 'e': 0.19576985012882814}",30,16,0.9188305487859743,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1631,False,"{'a': 0.1, 'e': 0.1955740802786993}",20,10,19.95122183175521,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.1, 'e': 0.1953785061984206}",25,17,4.040115999060027,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1633,False,"{'a': 0.1, 'e': 0.19518312769222218}",25,14,8.40984939804574,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1634,False,"{'a': 0.1, 'e': 0.19498794456452995}",20,5,-20.315981001375285,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1635,False,"{'a': 0.1, 'e': 0.19479295661996543}",20,9,17.117343025240185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.1, 'e': 0.19459816366334545}",20,9,-2.432261176092513,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1637,False,"{'a': 0.1, 'e': 0.19440356549968213}",30,13,18.43505894806687,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1638,False,"{'a': 0.1, 'e': 0.19420916193418244}",20,0,-14.012081945970618,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1639,False,"{'a': 0.1, 'e': 0.19401495277224826}",25,16,-5.952084140126691,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1640,False,"{'a': 0.1, 'e': 0.193820937819476}",25,11,-101.73324764810326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 3}",1
1641,False,"{'a': 0.1, 'e': 0.1936271168816565}",30,16,2.8281285850626414,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1642,False,"{'a': 0.1, 'e': 0.19343348976477487}",20,7,-7.332450531296016,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1643,False,"{'a': 0.1, 'e': 0.1932400562750101}",25,12,-28.361527616464823,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1644,False,"{'a': 0.1, 'e': 0.1930468162187351}",20,0,25.722815426703384,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1645,False,"{'a': 0.1, 'e': 0.19285376940251636}",20,3,6.8700928143968945,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1646,False,"{'a': 0.1, 'e': 0.19266091563311383}",25,8,16.8788959971784,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1647,False,"{'a': 0.1, 'e': 0.19246825471748072}",25,13,-73.73516129414578,"{0: 8, 1: 1, 2: 0, 3: 2, 4: 1}",1
1648,False,"{'a': 0.1, 'e': 0.19227578646276325}",20,3,7.068318554228835,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1649,False,"{'a': 0.1, 'e': 0.19208351067630047}",30,0,42.21201222166797,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1650,False,"{'a': 0.1, 'e': 0.19189142716562418}",20,0,-10.894245391601096,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1651,False,"{'a': 0.1, 'e': 0.19169953573845855}",20,0,15.515498798753498,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1652,False,"{'a': 0.1, 'e': 0.1915078362027201}",20,0,18.079196486093814,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1653,False,"{'a': 0.1, 'e': 0.19131632836651738}",20,0,24.015996323646558,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1654,False,"{'a': 0.1, 'e': 0.19112501203815085}",20,0,-20.662716755409676,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1655,False,"{'a': 0.1, 'e': 0.1909338870261127}",25,10,16.95476164271569,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1656,False,"{'a': 0.1, 'e': 0.1907429531390866}",20,14,12.742407457528726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.1, 'e': 0.1905522101859475}",20,14,11.711901677882281,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.1, 'e': 0.19036165797576154}",20,15,7.4323816368254505,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.1, 'e': 0.1901712963177858}",20,4,-25.824398948333553,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1660,False,"{'a': 0.1, 'e': 0.189981125021468}",20,10,5.984761743434072,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1661,False,"{'a': 0.1, 'e': 0.18979114389644655}",20,9,8.046661443554973,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1662,False,"{'a': 0.1, 'e': 0.1896013527525501}",20,8,27.25465074915227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.1, 'e': 0.18941175139979755}",20,11,-28.42579888788438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1664,False,"{'a': 0.1, 'e': 0.18922233964839774}",20,6,1.2241314602591737,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1665,False,"{'a': 0.1, 'e': 0.18903311730874936}",20,11,1.729836732601305,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1666,False,"{'a': 0.1, 'e': 0.1888440841914406}",25,17,13.038553201132299,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.1, 'e': 0.18865524010724916}",20,3,30.458276124692397,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.1, 'e': 0.1884665848671419}",20,3,-11.553181409170014,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1669,False,"{'a': 0.1, 'e': 0.18827811828227475}",30,0,-64.80856975754861,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
1670,False,"{'a': 0.1, 'e': 0.1880898401639925}",25,17,-7.667567149809861,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1671,False,"{'a': 0.1, 'e': 0.1879017503238285}",30,20,21.05502053128673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.1, 'e': 0.18771384857350468}",25,17,-26.127956179153003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1673,False,"{'a': 0.1, 'e': 0.18752613472493115}",30,11,10.178395471243215,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1674,False,"{'a': 0.1, 'e': 0.18733860859020623}",25,9,32.32559016568127,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.1, 'e': 0.18715126998161602}",20,10,7.464961580565019,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1676,False,"{'a': 0.1, 'e': 0.1869641187116344}",20,8,22.88318897394728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.1, 'e': 0.18677715459292277}",35,23,-22.244561680941693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1678,False,"{'a': 0.1, 'e': 0.18659037743832985}",30,17,13.67796860795983,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
